timestamp,symbol,buy_ex,buy,sell_ex,sell,edge_pct
2025-09-10T18:12:24.127557+00:00,XRP/USD,coinbase,3.0,kraken,3.00138,0.0013800000000001589,0.0460000000000053,0.7983505200000001,-0.7969705199999999,-26.565683999999994
2025-09-10T18:14:23.975499+00:00,BTC/USD,kraken,113709.9,bitstamp,113767.0,57.10000000000582,0.05021550454270545,966.7911,-909.6910999999942,-0.8000104652277369
2025-09-10T18:14:23.975499+00:00,XRP/USD,bitfinex,2.999,kraken,2.99973,0.0007299999999998974,0.024341447149046264,0.31796992,-0.3172399200000001,-10.578190063354455
2025-09-10T18:16:23.126113+00:00,BTC/USD,kraken,113709.9,bitfinex,113780.0,70.10000000000582,0.061648106277470846,739.2896,-669.1895999999941,-0.5885060139882228
2025-09-10T18:16:23.126113+00:00,XRP/USD,bitstamp,2.99781,bitfinex,2.9987,0.0008900000000000574,0.029688339154251186,0.76766364,-0.7667736399999999,-25.57779312231262
2025-09-10T18:18:23.144291+00:00,XRP/USD,bitstamp,2.99309,bitfinex,2.9951,0.0020099999999998452,0.06715467961203456,0.7667375599999999,-0.7647275600000001,-25.5497682996502
2025-09-10T18:18:23.144291+00:00,BTC/USD,bitfinex,113680.0,kraken,113710.0,30.0,0.026389866291344124,689.0226,-659.0226,-0.5797172765657987
2025-09-10T18:20:22.208608+00:00,XRP/USD,coinbase,2.9911,bitfinex,2.9921,0.001000000000000334,0.03343251646552552,0.7899024,-0.7889023999999997,-26.374992477683783
2025-09-10T18:20:22.208608+00:00,BTC/USD,coinbase,113600.03,bitfinex,113630.0,29.970000000001164,0.026382035286435367,1647.27536,-1617.305359999999,-1.4236839198017808
2025-09-10T18:22:23.240503+00:00,XRP/USD,coinbase,2.9908,bitstamp,2.99229,0.0014899999999999913,0.04981944630199249,0.79593126,-0.79444126,-26.56283469305871
2025-09-10T18:22:23.240503+00:00,BTC/USD,kraken,113556.3,bitstamp,113610.0,53.69999999999709,0.04728931816200165,965.4702,-911.7702000000029,-0.8029234837697272
2025-09-10T18:24:22.507599+00:00,XRP/USD,bitstamp,2.99181,kraken,2.99363,0.0018199999999999328,0.06083274004699272,0.77234926,-0.7705292600000001,-25.754618775924943
2025-09-10T18:24:22.507599+00:00,BTC/USD,bitstamp,113581.0,kraken,113617.9,36.89999999999418,0.0324878280698305,965.6045499999999,-928.7045500000057,-0.8176583671564837
2025-09-10T18:26:22.245741+00:00,XRP/USD,bitfinex,2.992,coinbase,2.9935,0.0015000000000000568,0.05013368983957409,0.341256,-0.33975599999999995,-11.355481283422458
2025-09-10T18:26:22.245741+00:00,BTC/USD,bitstamp,113527.0,coinbase,113570.5,43.5,0.03831687616161794,1873.7392499999999,-1830.2392499999999,-1.6121620847904021
2025-09-10T18:28:22.370151+00:00,XRP/USD,bitfinex,2.9892,coinbase,2.9899,0.000700000000000145,0.02341763682591145,0.3408472,-0.34014719999999987,-11.379205138498591
2025-09-10T18:28:22.370151+00:00,BTC/USD,bitfinex,113390.0,bitstamp,113401.0,11.0,0.009701031837022665,687.1880600000001,-676.1880600000001,-0.5963383543522357
2025-09-10T18:30:23.210973+00:00,XRP/USD,bitfinex,2.9892,coinbase,2.9902,0.001000000000000334,0.033453766894163454,0.3408808,-0.33988079999999965,-11.370293054997981
2025-09-10T18:30:23.210973+00:00,BTC/USD,bitstamp,113392.0,coinbase,113405.0,13.0,0.011464653591082263,1871.1305000000002,-1858.1305000000002,-1.6386786545788063
2025-09-10T18:32:23.569041+00:00,XRP/USD,bitfinex,2.9926,bitstamp,2.99424,0.0016400000000000858,0.0548018445498926,0.31738616000000003,-0.31574615999999994,-10.550897547283297
2025-09-10T18:32:23.569041+00:00,BTC/USD,kraken,113391.0,coinbase,113440.0,49.0,0.04321330617068374,1871.564,-1822.564,-1.6073268601564499
2025-09-10T18:33:49.549900+00:00,BTC/USD,kraken,113410.6,bitstamp,113502.0,91.39999999999418,0.08059211396465073,964.4014,-873.0014000000058,-0.7697705505481901
2025-09-10T18:33:49.549900+00:00,XRP/USD,bitfinex,2.9929,bitstamp,2.99422,0.0013199999999997658,0.04410438036686043,0.31738468000000003,-0.31606468000000026,-10.560482475191295
2025-09-10T18:34:24.062662+00:00,XRP/USD,bitfinex,2.9936,coinbase,2.9956,0.002000000000000224,0.0668091929449567,0.3414944,-0.33949439999999975,-11.340673436664877
2025-09-10T18:34:24.062662+00:00,BTC/USD,bitfinex,113490.0,bitstamp,113528.0,38.0,0.03348312626663142,687.9036800000001,-649.9036800000001,-0.5726528152260112
2025-09-10T18:36:22.044160+00:00,BTC/USD,coinbase,113502.45,kraken,113575.4,72.94999999999709,0.06427174038974233,1873.1187,-1800.168700000003,-1.5860174824420117
2025-09-10T18:36:22.044160+00:00,XRP/USD,coinbase,2.9927,bitfinex,2.994,0.0013000000000000789,0.043439034985133115,0.7904004,-0.7891003999999999,-26.367507601831118
2025-09-10T18:38:26.658791+00:00,BTC/USD,bitfinex,113510.0,coinbase,113576.56,66.55999999999767,0.05863800546207178,1596.7533136,-1530.1933136000023,-1.348069168883801
2025-09-10T18:38:26.658791+00:00,XRP/USD,bitfinex,2.9934,bitstamp,2.99514,0.0017400000000002969,0.0581278813389556,0.31748136,-0.3157413599999997,-10.547917418320294
2025-09-10T18:40:24.000042+00:00,XRP/USD,bitfinex,2.9941,coinbase,2.9958,0.0017000000000000348,0.05677833071707808,0.3415178,-0.33981779999999995,-11.349580842323235
2025-09-10T18:40:24.000042+00:00,BTC/USD,bitfinex,113540.0,coinbase,113580.29,40.2899999999936,0.03548529152720944,1596.8582973999999,-1556.5682974000063,-1.3709426610886086
2025-09-10T18:42:25.925162+00:00,XRP/USD,coinbase,2.9931,kraken,2.99454,0.0014400000000001079,0.04811065450536593,0.7965303600000001,-0.79509036,-26.564109451739
2025-09-10T18:42:25.925162+00:00,BTC/USD,coinbase,113519.16,kraken,113552.5,33.33999999999651,0.029369491458531325,1873.2161700000001,-1839.8761700000036,-1.6207626712530323
2025-09-10T18:44:27.186013+00:00,XRP/USD,bitfinex,2.9938,kraken,2.99483,0.0010300000000000864,0.034404435834059936,0.31744992,-0.3164199199999999,-10.569173625492683
2025-09-10T18:44:27.186013+00:00,BTC/USD,bitfinex,113520.0,coinbase,113553.04,33.0399999999936,0.029105003523602537,1596.4896623999998,-1563.4496624000062,-1.377246002818892
2025-09-10T18:44:39.739424+00:00,XRP/USD,bitfinex,2.9938,kraken,2.99483,0.0010300000000000864,0.034404435834059936,0.31744992,-0.3164199199999999,-10.569173625492683
2025-09-10T18:44:39.739424+00:00,BTC/USD,bitfinex,113520.0,kraken,113552.6,32.60000000000582,0.028717406624388497,688.0635560000001,-655.4635559999942,-0.5773991860465065
2025-09-10T18:46:42.642361+00:00,BTC/USD,coinbase,113476.03,bitfinex,113520.0,43.970000000001164,0.03874827133095964,1645.51236,-1601.5423599999988,-1.4113485993473678
2025-09-10T18:46:42.642361+00:00,XRP/USD,coinbase,2.9924,bitfinex,2.9933,0.0009000000000001229,0.03007619302232733,0.7902204,-0.7893203999999999,-26.377503007619303
2025-09-10T18:48:38.934524+00:00,BTC/USD,coinbase,113466.37,bitfinex,113500.0,33.63000000000466,0.029638737892121392,1645.34644,-1611.7164399999954,-1.420435358952609
2025-09-10T18:48:38.934524+00:00,XRP/USD,bitfinex,2.993,coinbase,2.9935,0.000500000000000167,0.01670564650852546,0.341258,-0.34075799999999984,-11.385165385900429
2025-09-10T18:48:42.777881+00:00,BTC/USD,coinbase,113466.3,bitfinex,113500.0,33.69999999999709,0.0297004485032094,1645.3456,-1611.645600000003,-1.4203738026180488
2025-09-10T18:48:42.777881+00:00,XRP/USD,bitfinex,2.993,kraken,2.99331,0.0003100000000002545,0.01035750083529083,0.31729024,-0.31698023999999975,-10.590719679251578
2025-09-10T18:50:43.838469+00:00,XRP/USD,bitstamp,2.99228,kraken,2.99338,0.001100000000000101,0.03676126565696061,0.77228764,-0.77118764,-25.77257609581991
2025-09-10T18:50:43.838469+00:00,BTC/USD,kraken,113426.7,coinbase,113456.16,29.460000000006403,0.025972720708621867,1871.9088000000002,-1842.4487999999938,-1.624351938300236
2025-09-10T18:52:45.572308+00:00,XRP/USD,bitstamp,2.99449,kraken,2.99541,0.000920000000000254,0.030723094750700588,0.7728121,-0.7718920999999997,-25.777080571315974
2025-09-10T18:52:45.572308+00:00,BTC/USD,bitstamp,113398.0,bitfinex,113430.0,32.0,0.028219192578352353,737.167,-705.167,-0.6218513554030936
2025-09-10T18:54:46.469830+00:00,XRP/USD,bitfinex,2.9974,bitstamp,2.99981,0.0024100000000002453,0.08040301594716238,0.31797504,-0.31556503999999974,-10.527958897711342
2025-09-10T18:54:46.469830+00:00,BTC/USD,kraken,113438.8,bitstamp,113523.0,84.19999999999709,0.07422504469370012,964.6086999999999,-880.4087000000028,-0.7761089680074215
2025-09-10T18:55:04.689052+00:00,XRP/USD,bitfinex,2.9974,kraken,3.00022,0.0028200000000002667,0.09408153733236362,0.31801768,-0.31519767999999976,-10.515702942550202
2025-09-10T18:55:04.689052+00:00,BTC/USD,kraken,113482.7,bitstamp,113514.0,31.30000000000291,0.02758129653242557,964.7437999999999,-933.4437999999969,-0.8225428193019703
2025-09-10T18:56:44.663447+00:00,XRP/USD,bitstamp,2.99839,kraken,3.00132,0.002930000000000099,0.09771910925530365,0.77432884,-0.7713988399999999,-25.72710154449554
2025-09-10T18:56:44.663447+00:00,BTC/USD,bitstamp,113616.0,bitfinex,113640.0,24.0,0.021123785382340516,738.5640000000001,-714.5640000000001,-0.6289290240811154
2025-09-10T18:58:43.218579+00:00,BTC/USD,bitfinex,113610.0,bitstamp,113659.0,49.0,0.04313000616142945,688.67554,-639.67554,-0.5630451016635859
2025-09-10T18:58:43.218579+00:00,XRP/USD,bitfinex,2.9985,kraken,2.99974,0.0012400000000001299,0.041354010338506914,0.31796996,-0.31672995999999987,-10.562946806736697
2025-09-10T19:18:50.946461+00:00,XRP/USD,bitfinex,2.9877,kraken,2.99001,0.0023100000000000342,0.0773169996987661,0.31693644000000004,-0.31462644,-10.530723968269907
2025-09-10T19:18:50.946461+00:00,BTC/USD,coinbase,113318.25,bitfinex,113340.0,21.75,0.019193730930366467,1643.169,-1621.419,-1.4308542533969595
2025-09-10T19:20:40.076931+00:00,XRP/USD,bitstamp,2.98766,kraken,2.9898,0.0021399999999998087,0.07162796302122092,0.7713598399999999,-0.7692198400000001,-25.746565539586168
2025-09-10T19:20:40.076931+00:00,BTC/USD,kraken,113319.8,bitfinex,113340.0,20.19999999999709,0.017825658005041566,736.6292,-716.4292000000029,-0.632218906139971
2025-09-10T19:21:04.337394+00:00,XRP/USD,bitstamp,2.98474,bitfinex,2.9861,0.0013600000000000279,0.04556510784859076,0.76443616,-0.76307616,-25.565917299329254
2025-09-10T19:21:04.337394+00:00,BTC/USD,coinbase,113297.15,bitfinex,113340.0,42.85000000000582,0.037820898407423156,1642.9158,-1600.0657999999942,-1.4122736538385954
2025-09-10T19:22:35.926767+00:00,XRP/USD,bitfinex,2.983,kraken,2.98394,0.0009399999999999409,0.031511900771033885,0.31629576,-0.31535576000000004,-10.571765336909152
2025-09-10T19:22:35.926767+00:00,BTC/USD,coinbase,113279.99,bitstamp,113302.0,22.00999999999476,0.01942973335360884,1869.2188800000004,-1847.2088800000056,-1.6306577004464826
2025-09-10T19:24:28.324883+00:00,XRP/USD,bitfinex,2.9794,coinbase,2.9816,0.0021999999999997577,0.07384037054439678,0.339898,-0.3376980000000002,-11.334429750956577
2025-09-10T19:24:28.324883+00:00,BTC/USD,bitfinex,113290.0,kraken,113317.3,27.30000000000291,0.02409744902462963,686.648238,-659.3482379999971,-0.5820003866184104
2025-09-10T19:24:34.741009+00:00,XRP/USD,bitfinex,2.9792,kraken,2.98127,0.0020699999999997942,0.06948174006443993,0.31601048,-0.3139404800000002,-10.537744360902261
2025-09-10T19:24:34.741009+00:00,BTC/USD,bitfinex,113290.0,kraken,113317.2,27.19999999999709,0.024009179980578242,686.647832,-659.4478320000029,-0.5820882972901429
2025-09-11T21:16:52.236782+00:00,XRP/USD,bitfinex,3.0186,coinbase,3.0231,0.0044999999999997264,0.14907573047107023,0.34462440000000005,-0.3401244000000003,-11.267620751341692
2025-09-11T21:16:52.236782+00:00,BTC/USD,bitfinex,114350.0,kraken,114490.5,140.5,0.12286838653257544,693.53143,-553.03143,-0.4836304591167468
2025-09-11T21:18:46.593654+00:00,BTC/USD,bitfinex,114350.0,kraken,114490.5,140.5,0.12286838653257544,693.53143,-553.03143,-0.4836304591167468
2025-09-11T21:18:46.593654+00:00,XRP/USD,bitfinex,3.0184,kraken,3.02017,0.0017699999999996052,0.05864033925257107,0.32013448,-0.3183644800000004,-10.547458256029698
2025-09-11T21:20:46.935979+00:00,BTC/USD,bitfinex,114360.0,kraken,114490.5,130.5,0.11411332633788036,693.55143,-563.05143,-0.49234997376705136
2025-09-11T21:20:46.935979+00:00,XRP/USD,bitfinex,3.0184,coinbase,3.021,0.0025999999999997137,0.0861383514444644,0.34438880000000005,-0.34178880000000034,-11.323509143917319
2025-09-11T21:22:49.392211+00:00,BTC/USD,bitfinex,114360.0,kraken,114490.4,130.39999999999418,0.11402588317593054,693.551024,-563.1510240000058,-0.4924370619097638
2025-09-11T21:22:49.392211+00:00,XRP/USD,bitfinex,3.0167,kraken,3.02007,0.003369999999999873,0.1117114728014013,0.32012068000000005,-0.3167506800000002,-10.499906520369946
2025-09-11T21:24:46.803211+00:00,XRP/USD,bitfinex,3.0133,kraken,3.01796,0.0046599999999998865,0.15464772840407148,0.31989444,-0.3152344400000001,-10.461435635349952
2025-09-11T21:24:46.803211+00:00,BTC/USD,bitfinex,114360.0,kraken,114490.5,130.5,0.11411332633788036,693.55143,-563.05143,-0.49234997376705136
2025-09-11T21:26:51.186241+00:00,BTC/USD,bitfinex,114360.0,kraken,114490.4,130.39999999999418,0.11402588317593054,693.551024,-563.1510240000058,-0.4924370619097638
2025-09-11T21:26:51.186241+00:00,XRP/USD,bitfinex,3.0138,coinbase,3.0171,0.0033000000000003027,0.10949631694207654,0.34394280000000005,-0.34064279999999975,-11.302767270555437
2025-09-11T21:28:42.899060+00:00,BTC/USD,bitfinex,114360.0,coinbase,114496.01,136.00999999999476,0.11893144456103075,1609.5418806,-1473.5318806000053,-1.2885028686603752
2025-09-11T21:28:42.899060+00:00,XRP/USD,bitfinex,3.0138,kraken,3.01634,0.0025400000000002088,0.08427898334329448,0.31972696,-0.3171869599999998,-10.52448603092441
2025-09-11T21:30:39.019890+00:00,BTC/USD,bitfinex,114360.0,kraken,114490.5,130.5,0.11411332633788036,693.55143,-563.05143,-0.49234997376705136
2025-09-11T21:30:39.019890+00:00,XRP/USD,bitfinex,3.0133,kraken,3.01597,0.002669999999999728,0.08860717485811995,0.31968748,-0.3170174800000003,-10.520607971327125
2025-09-11T21:32:57.730069+00:00,BTC/USD,bitfinex,114370.0,coinbase,114526.93,156.92999999999302,0.13721255574013555,1609.9347758,-1453.0047758000069,-1.2704422276820904
2025-09-11T21:32:57.730069+00:00,XRP/USD,bitfinex,3.0129,kraken,3.01597,0.003069999999999684,0.10189518404194245,0.31968668,-0.3166166800000003,-10.50870191509842
2025-09-11T21:34:41.294804+00:00,BTC/USD,bitfinex,114370.0,coinbase,114530.86,160.86000000000058,0.1406487715309964,1609.9821716,-1449.1221715999993,-1.2670474526536672
2025-09-11T21:34:41.294804+00:00,XRP/USD,bitfinex,3.0127,kraken,3.01597,0.003269999999999662,0.10854051183322806,0.31968628,-0.3164162800000003,-10.502747701397427
2025-09-11T21:36:43.975995+00:00,BTC/USD,bitfinex,114370.0,coinbase,114529.16,159.1600000000035,0.13916236775378463,1609.9616696,-1450.8016695999966,-1.268515930401326
2025-09-11T21:36:43.975995+00:00,XRP/USD,bitfinex,3.0127,kraken,3.01596,0.0032600000000000406,0.10820858366249679,0.31968524000000004,-0.31642524,-10.503045109038403
2025-09-11T21:38:41.940473+00:00,BTC/USD,bitfinex,114410.0,coinbase,114550.04,140.0399999999936,0.1224018879468522,1610.2934824,-1470.2534824000063,-1.2850742788217868
2025-09-11T21:38:41.940473+00:00,XRP/USD,bitfinex,3.0132,kraken,3.0166,0.0034000000000000696,0.11283685118810799,0.31975280000000006,-0.3163528,-10.498898181335457
2025-09-11T21:40:41.110895+00:00,XRP/USD,bitfinex,3.0132,bitstamp,3.01741,0.004210000000000047,0.13971857161821477,0.31983704,-0.31562703999999997,-10.47481215983008
2025-09-11T21:40:41.110895+00:00,BTC/USD,bitfinex,114410.0,coinbase,114559.43,149.42999999999302,0.13060921248142035,1610.4067258,-1460.976725800007,-1.2769659346211057
2025-09-11T21:42:38.789645+00:00,BTC/USD,bitfinex,114420.0,coinbase,114556.68,136.67999999999302,0.11945464079705734,1610.3935607999997,-1473.7135608000067,-1.287985982170955
2025-09-11T21:42:38.789645+00:00,XRP/USD,bitfinex,3.0133,bitstamp,3.01499,0.0016899999999999693,0.05608469120233529,0.31958556000000005,-0.3178955600000001,-10.549748116682709
2025-09-11T21:44:50.349212+00:00,XRP/USD,bitfinex,3.0138,bitstamp,3.01898,0.0051800000000001845,0.17187603689694686,0.32000152,-0.3148215199999998,-10.445999070940335
2025-09-11T21:44:50.349212+00:00,BTC/USD,bitfinex,114420.0,bitstamp,114554.0,134.0,0.11711239293829749,693.92924,-559.92924,-0.48936308337703205
2025-09-11T21:46:35.326448+00:00,XRP/USD,bitfinex,3.0149,bitstamp,3.01929,0.004389999999999894,0.14561013632292594,0.32003596,-0.3156459600000001,-10.46953331785466
2025-09-11T21:46:35.326448+00:00,BTC/USD,bitfinex,114420.0,bitstamp,114530.0,110.0,0.09613703897919944,693.8318,-583.8318,-0.5102532773990561
2025-09-11T21:49:11.207575+00:00,BTC/USD,bitfinex,114410.0,coinbase,114521.4,111.39999999999418,0.0973691110916827,1609.9480839999999,-1498.5480840000057,-1.309805160388083
2025-09-11T21:49:11.207575+00:00,XRP/USD,bitfinex,3.0152,kraken,3.01733,0.002129999999999743,0.07064208012734623,0.31983272,-0.31770272000000027,-10.536704696205899
2025-09-11T21:50:34.509975+00:00,XRP/USD,bitfinex,3.0132,bitstamp,3.01684,0.0036400000000003097,0.1208018053896293,0.3197777600000001,-0.31613775999999977,-10.491761582370893
2025-09-11T21:50:34.509975+00:00,BTC/USD,bitfinex,114410.0,coinbase,114526.26,116.25999999999476,0.10161699152171555,1610.0066955999998,-1493.746695600005,-1.3056085093960363
2025-09-11T21:52:35.558961+00:00,BTC/USD,bitfinex,114410.0,coinbase,114521.43,111.42999999999302,0.09739533257581769,1609.9484457999997,-1498.5184458000067,-1.3097792551350467
2025-09-11T21:52:35.558961+00:00,XRP/USD,bitfinex,3.0132,kraken,3.01579,0.0025900000000000922,0.08595513075800121,0.31966856000000005,-0.31707855999999995,-10.522984202840831
2025-09-11T21:54:40.319184+00:00,XRP/USD,bitfinex,3.0118,coinbase,3.0161,0.0042999999999997485,0.14277176439337766,0.3438268,-0.33952680000000024,-11.27321867321868
2025-09-11T21:54:40.319184+00:00,BTC/USD,bitfinex,114410.0,coinbase,114527.75,117.75,0.10291932523380824,1610.024665,-1492.274665,-1.3043218818285114
2025-09-11T21:56:39.536710+00:00,XRP/USD,bitfinex,3.0118,bitstamp,3.01575,0.00395000000000012,0.1311508068264865,0.31966160000000005,-0.3157115999999999,-10.482488877083469
2025-09-11T21:56:39.536710+00:00,BTC/USD,bitfinex,114410.0,coinbase,114554.44,144.44000000000233,0.12624770562014012,1610.3465463999999,-1465.9065463999975,-1.2812748417096387
2025-09-11T21:58:41.071163+00:00,XRP/USD,bitfinex,3.0122,bitstamp,3.01604,0.0038399999999998435,0.1274815749286184,0.31969255999999996,-0.3158525600000001,-10.485776508863957
2025-09-11T21:58:41.071163+00:00,BTC/USD,bitfinex,114420.0,coinbase,114550.33,130.33000000000175,0.11390491172872028,1610.3169798000001,-1479.9869797999984,-1.293468781506728
2025-09-11T22:00:40.644066+00:00,XRP/USD,bitfinex,3.0117,kraken,3.0158,0.004100000000000215,0.13613573729123798,0.3196666,-0.3155665999999998,-10.47802237938705
2025-09-11T22:00:40.644066+00:00,BTC/USD,bitfinex,114420.0,coinbase,114526.84,106.83999999999651,0.09337528404124848,1610.0336903999998,-1503.1936904000033,-1.3137508218842888
2025-09-11T22:02:38.878498+00:00,XRP/USD,bitfinex,3.0114,kraken,3.0158,0.0043999999999999595,0.14611144318257155,0.319666,-0.31526600000000005,-10.469084146908415
2025-09-11T22:02:38.878498+00:00,BTC/USD,bitfinex,114410.0,bitstamp,114520.0,110.0,0.0961454418320077,693.7712,-583.7712,-0.5102449086618303
2025-09-11T22:06:43.018347+00:00,XRP/USD,bitfinex,3.012,kraken,3.0158,0.0038000000000000256,0.12616201859229834,0.31966720000000004,-0.3158672,-10.486958831341301
2025-09-11T22:06:43.018347+00:00,BTC/USD,bitfinex,114410.0,bitstamp,114500.0,90.0,0.07866445240800629,693.6899999999999,-603.6899999999999,-0.5276549252687701
2025-09-11T22:08:36.391991+00:00,BTC/USD,bitfinex,114390.0,bitstamp,114554.0,164.0,0.14336917562724014,693.86924,-529.86924,-0.4632129032258065
2025-09-11T22:08:36.391991+00:00,XRP/USD,bitfinex,3.0116,bitstamp,3.01588,0.0042800000000000615,0.14211714703148032,0.31967472,-0.31539471999999996,-10.472663036259794
2025-09-11T22:10:34.944147+00:00,XRP/USD,bitfinex,3.0126,coinbase,3.0173,0.0047000000000001485,0.15601141870809762,0.34396280000000007,-0.3392627999999999,-11.261461860187211
2025-09-11T22:10:34.944147+00:00,BTC/USD,bitfinex,114420.0,bitstamp,114552.0,132.0,0.11536444677503932,693.92112,-561.92112,-0.49110393287886733
2025-09-11T22:12:34.344519+00:00,XRP/USD,bitfinex,3.0166,kraken,3.02014,0.0035400000000000986,0.11735065968309019,0.32012776,-0.3165877599999999,-10.49485380892395
2025-09-11T22:12:34.344519+00:00,BTC/USD,bitfinex,114460.0,coinbase,114576.02,116.02000000000407,0.10136292154464797,1610.7068012000002,-1494.6868011999961,-1.3058595152891805
2025-09-11T22:14:36.052646+00:00,BTC/USD,bitfinex,114460.0,coinbase,114596.36,136.36000000000058,0.11913332168443176,1610.9521016,-1474.5921015999995,-1.2883034261750825
2025-09-11T22:14:36.052646+00:00,XRP/USD,bitfinex,3.0151,bitstamp,3.01771,0.0026100000000002233,0.08656429305828077,0.31987204,-0.3172620399999998,-10.522438393419781
2025-09-11T22:16:38.514355+00:00,BTC/USD,bitfinex,114460.0,bitstamp,114592.0,132.0,0.11532413070068147,694.1635200000001,-562.1635200000001,-0.49114408526996334
2025-09-11T22:16:38.514355+00:00,XRP/USD,bitfinex,3.0133,kraken,3.01674,0.0034399999999998876,0.11416055487339087,0.31976756,-0.3163275600000001,-10.497712142833441
2025-09-11T22:18:33.861937+00:00,XRP/USD,bitfinex,3.0133,kraken,3.01817,0.00486999999999993,0.16161683204459992,0.31991628,-0.31504628000000007,-10.455191318488039
2025-09-11T22:18:33.861937+00:00,BTC/USD,bitfinex,114470.0,bitstamp,114608.0,138.0,0.12055560408840743,694.2484800000001,-556.2484800000001,-0.48593385166419156
2025-09-11T22:20:33.340908+00:00,XRP/USD,bitfinex,3.0148,bitstamp,3.01945,0.004649999999999821,0.15423908716995557,0.3200524,-0.3154024000000002,-10.46180177789572
2025-09-11T22:20:33.340908+00:00,BTC/USD,bitfinex,114540.0,bitstamp,114685.0,145.0,0.12659332984110352,694.7011,-549.7011,-0.4799206390780513
2025-09-11T22:22:33.491396+00:00,BTC/USD,bitfinex,114720.0,bitstamp,114927.0,207.0,0.18043933054393305,696.04362,-489.04362000000003,-0.4262932531380753
2025-09-11T22:22:33.491396+00:00,XRP/USD,bitfinex,3.0185,bitstamp,3.02278,0.0042800000000000615,0.1417922809342409,0.32040612000000007,-0.31612612,-10.472954116282922
2025-09-11T22:24:33.009794+00:00,BTC/USD,bitfinex,114850.0,bitstamp,115161.0,311.0,0.27078798432738355,697.2536600000001,-386.2536600000001,-0.3363114148889857
2025-09-11T22:24:33.009794+00:00,XRP/USD,bitfinex,3.0194,bitstamp,3.02698,0.00757999999999992,0.25104325362654567,0.32084472,-0.3132647200000001,-10.375065244750616
2025-09-11T22:26:36.370743+00:00,XRP/USD,bitfinex,3.022,bitstamp,3.02679,0.004790000000000294,0.15850430178690583,0.32083016000000003,-0.31604015999999974,-10.457980145598933
2025-09-11T22:26:36.370743+00:00,BTC/USD,bitfinex,114960.0,kraken,115099.9,139.89999999999418,0.12169450243562471,697.225594,-557.3255940000058,-0.4847995772442639
2025-09-11T22:28:34.503534+00:00,XRP/USD,bitfinex,3.0243,bitstamp,3.02917,0.00486999999999993,0.16102899844591903,0.32108228000000005,-0.3162122800000001,-10.455718017392458
2025-09-11T22:28:34.503534+00:00,BTC/USD,bitfinex,115000.0,kraken,115147.7,147.6999999999971,0.12843478260869312,697.499662,-549.7996620000029,-0.47808666260869814
2025-09-11T22:30:34.036751+00:00,BTC/USD,bitfinex,114880.0,coinbase,115070.01,190.00999999999476,0.16539867688021828,1617.5043206,-1427.4943206000053,-1.2425960311629574
2025-09-11T22:30:34.036751+00:00,XRP/USD,bitfinex,3.0227,coinbase,3.0256,0.0028999999999999027,0.0959407152545705,0.3449126,-0.3420126000000001,-11.314804644853943
2025-09-11T22:32:36.885939+00:00,BTC/USD,bitfinex,114900.0,bitstamp,115092.0,192.0,0.1671018276762402,697.07352,-505.07352000000003,-0.4395766057441254
2025-09-11T22:32:36.885939+00:00,XRP/USD,bitfinex,3.022,bitstamp,3.02552,0.0035200000000004117,0.11647915287890179,0.32069808000000005,-0.31717807999999964,-10.495634679020505
2025-09-11T22:34:38.525560+00:00,XRP/USD,bitfinex,3.0239,coinbase,3.029,0.0051000000000001044,0.16865637091173996,0.3452958,-0.3401957999999999,-11.250233142630375
2025-09-11T22:34:38.525560+00:00,BTC/USD,bitfinex,115000.0,bitstamp,115157.0,157.0,0.13652173913043478,697.5374199999999,-540.5374199999999,-0.47003253913043463
2025-09-11T22:36:35.552275+00:00,XRP/USD,bitfinex,3.0235,coinbase,3.0273,0.0038000000000000256,0.12568215644121136,0.3451046,-0.34130459999999996,-11.288394245080204
2025-09-11T22:36:35.552275+00:00,BTC/USD,bitfinex,115040.0,kraken,115137.7,97.69999999999709,0.08492698191932987,697.5390620000001,-599.839062000003,-0.5214178216272627
2025-09-11T22:38:36.781871+00:00,BTC/USD,bitfinex,115020.0,coinbase,115140.06,120.05999999999767,0.10438184663536575,1618.6291236,-1498.5691236000023,-1.3028769984350568
2025-09-11T22:38:36.781871+00:00,XRP/USD,bitfinex,3.0242,bitstamp,3.02716,0.0029599999999998516,0.0978771245287961,0.32087304,-0.31791304000000015,-10.5123020964222
2025-09-11T22:40:42.841925+00:00,BTC/USD,bitfinex,115020.0,bitstamp,115198.0,178.0,0.15475569466179795,697.74388,-519.74388,-0.45187261345852897
2025-09-11T22:40:42.841925+00:00,XRP/USD,bitfinex,3.024,bitstamp,3.02619,0.0021900000000001363,0.07242063492063942,0.32077176,-0.3185817599999999,-10.535111111111108
2025-09-11T22:42:39.151830+00:00,BTC/USD,bitfinex,115080.0,bitstamp,115257.0,177.0,0.1538060479666319,698.10342,-521.10342,-0.4528184045881126
2025-09-11T22:42:39.151830+00:00,XRP/USD,bitfinex,3.024,bitstamp,3.02851,0.004509999999999792,0.14914021164020477,0.32101303999999997,-0.3165030400000002,-10.466370370370376
2025-09-11T22:44:36.009487+00:00,XRP/USD,bitfinex,3.024,coinbase,3.0274,0.0034000000000000696,0.11243386243386473,0.3451168,-0.34171679999999993,-11.300158730158728
